application_id,job_title,company_name,location,employment_type,years_experience,remote_flag,skills_match_ratio,application_channel,day_of_week_applied,responded_within_7d
5440,Data Scientist,Echo AI,Nashville TN,full_time,6,0,0.3779,company_site,4,1
2568,Platform Engineer,Orion Systems,Austin TX,full_time,5,yes,0.7194,company_site,4,1
3424,Frontend Developer,Cascade Technologies,San Francisco CA,contract,5,1,0.3692,linkedin,5,0
2038,Data Engineer,Echo AI,Raleigh NC,full_time,5,0,0.4998,linkedin,5,0
9258,Data Scientist,Stratus AI,Raleigh NC,full_time,4,0,0.1725,linkedin,6,0
773,AI Research Scientist,Vertex Dynamics,New York NY,full_time,7,0,0.5809,company_site,4,0
5381,Senior AI Engineer,PinnacleAI,Atlanta GA,contract,4,0,0.3311,linkedin,0,1
9584,Data Engineer,Polaris Systems,Dallas TX,contract,3,2,0.1622,company_site,3,0
3563,Software Engineer,Infinex Analytics,Raleigh NC,full_time,3,1,0.0795,company_site,5,0
563,MLOps Engineer,CoreLogic AI,Remote,internship,2,1,0.3316,vendor,-1,0
6684,GenAI Engineer,Meridian Labs,Boston MA,full_time,1,1,0.4897,linkedin,5,1
2547,MLOps Engineer,Polaris Systems,Dallas TX,full_time,,0,0.1188,referral,3,0
5511,Senior AI Engineer,Quantum Drift,Atlanta GA,full_time,5,0,1.3,vendor,1,0
5331,Frontend Developer,Meridian Labs,New York NY,contract,3,0,0.3374,Linkedin ,1,0
8124,ML Engineer,DataBridge Inc,New York NY,c2c,5,1,0.3512,linkedin,5,1
4532,Data Scientist,Infinex Analytics,Raleigh NC,full_time,4,1,0.565,linkedin,1,0
1675,Backend Developer,Quantum Drift,Denver CO,full_time,4,1,0.0891,company_site,3,0
7396,Platform Engineer,Synthetix Labs,Miami FL,contract,12,0,0.2946,vendor,4,0
366,LLM Engineer,TrueLayer AI,Seattle WA,full_time,7,1,0.1897,vendor,4,1
8044,GenAI Engineer,Infinex Analytics,Phoenix AZ,full_time,9,0,1.1,company_site,4,0
7919,LLM Engineer,Vortex ML,Chicago IL,full_time,12,1,0.2992,company_site,1,0
4328,GenAI Engineer,NovaTech AI,Boston MA,contract,4,1,0.3534,,6,1
9999,AI Product Engineer,Infinex Analytics,Seattle WA,contract,8,0,0.3267,,0,0
148,Backend Developer,Vortex ML,Remote,full_time,5,1,0.6351,other,5,1
1669,Platform Engineer,Meridian Labs,Austin TX,contract,6,1,0.2832,referral,1,1
3089,Software Engineer,Vertex Dynamics,Miami FL,c2c,5,1,0.1412,referral,0,0
8859,Senior AI Engineer,Prism Data,Portland OR,full_time,6,1,0.2254,referral,0,0
7651,LLM Engineer,ZenithSoft,Austin TX,full_time,8,0,0.3395,linkedin,2,0
408,Senior AI Engineer,Infinex Analytics,Miami FL,contract,9,1,,company_site ,5,0
9600,Full Stack Engineer,PinnacleAI,Boston MA,full_time,2,1,0.4925,vendor,0,0
7789,Backend Developer,Meridian Labs,Austin TX,full_time,10,0,0.4243,LI,1,0
3457,Frontend Developer,Meridian Labs,Denver CO,full_time,2,0,0.5333,company_site,6,0
6187,Platform Engineer,Cascade Technologies,Raleigh NC,contract,2,1,0.7829,vendor,5,2
4183,Platform Engineer,Vertex Dynamics,Raleigh NC,full_time,8,1,0.5061,referral,6,0
3577,Platform Engineer,Meridian Labs,Boston MA,full_time,7,1,0.1823,referral,6,0
3272,AI Research Scientist,Nexus Data,Portland OR,c2c,1,1,0.3565,company_site,6,0
4941,Cloud Engineer,Prism Data,Denver CO,contract,7,0,0.0264,linkedin,2,0
1032,Software Engineer,Prism Data,Dallas TX,full_time,6,1,0.3531,other,,1
8020,Backend Developer,TrueLayer AI,Minneapolis MN,c2c,1,0,0.2343,company_site,4,0
6231,Data Engineer,Apex Neural,Denver CO,full_time,4,0,0.123,vendor,6,0
6593,Cloud Engineer,BlueSky Tech,Miami FL,contract,5,1,0.1714,linkedin,0,0
8921,Senior AI Engineer,TrueLayer AI,Portland OR,c2c,3,2,0.1502,linkedin,2,0
9827,ML Engineer,CloudNine Systems,Atlanta GA,c2c,8,0,0.1262,referral,6,1
6725,Data Engineer,Nexus Data,Charlotte NC,full_time,10,1,0.2083,company_site,0,1
8735,Software Engineer,Stratus AI,San Francisco CA,full_time,6,1,0.6014,LI,3,0
8080,Frontend Developer,Infinex Analytics,San Francisco CA,c2c,50,3,0.3941,,5,1
856,Senior AI Engineer,ZenithSoft,Raleigh NC,full_time,7,1,0.2435,linkedin,0,0
3927,Backend Developer,CloudNine Systems,Remote,full_time,7,0,0.0319,other,6,0
8562,AI Research Scientist,BlueSky Tech,Charlotte NC,contract,1,1,0.258,Vendor,3,0
79,AI Product Engineer,CoreLogic AI,Dallas TX,full_time,2,1,0.2711,company_site,5,0
7089,Frontend Developer,CoreLogic AI,Dallas TX,full_time,1,1,0.6648,vendor,0,1
2248,MLOps Engineer,Cascade Technologies,Dallas TX,full_time,7,0,0.2166,linkedin,4,0
8277,LLM Engineer,ZenithSoft,Remote,contract,6,0,0.2363,linkedin,1,0
4027,Data Scientist,PinnacleAI,San Francisco CA,full_time,9,1,0.2981,company_site,3,0
9965,Data Engineer,TrueLayer AI,New York NY,full_time,3,0,0.1541,company_site,1,0
9587,AI Research Scientist,Prism Data,Minneapolis MN,c2c,0,0,0.2018,company_site,1,0
9310,GenAI Engineer,DataBridge Inc,Portland OR,contract,2,1,0.1948,company_site,4,0
715,Software Engineer,Orion Systems,Seattle WA,full_time,1,1,0.3129,company_site,1,2
7452,Cloud Engineer,TrueLayer AI,Portland OR,full_time,1,0,0.1,company_site,1,0
789,MLOps Engineer,Vortex ML,Charlotte NC,full_time,1,0,0.1847,other,6,0
2280,Senior AI Engineer,Prism Data,Denver CO,c2c,5,1,0.3864,,0,0
4096,Cloud Engineer,Cascade Technologies,Austin TX,full_time,0,0,0.3846,referral,6,0
3898,Data Scientist,Quantum Drift,Atlanta GA,contract,9,1,0.1015,company_site,5,0
9660,Senior AI Engineer,Cascade Technologies,Remote,contract,5,1,0.4418,vendor,2,0
7178,GenAI Engineer,Meridian Labs,Portland OR,full_time,6,1,0.371,linkedin,1,0
9091,Senior AI Engineer,Cascade Technologies,Austin TX,c2c,6,0,0.5907,Vendor,4,1
9948,AI Research Scientist,Luminary AI,Dallas TX,full_time,6,0,0.5691,linkedin,1,0
3632,LLM Engineer,Orion Systems,Dallas TX,contract,99,0,0.291,linkedin,2,0
8639,Software Engineer,Echo AI,Denver CO,internship,3,0,0.3626,referral,1,0
7298,MLOps Engineer,Apex Neural,San Francisco CA,contract,1,1,0.4898,referral,5,0
6273,AI Research Scientist,Prism Data,Nashville TN,full_time,12,0,0.2905,Linkedin ,4,0
425,LLM Engineer,TrueLayer AI,Remote,contract,6,0,0.2381,company_site,2,0
393,Software Engineer,Orion Systems,Minneapolis MN,full_time,6,0,0.1591,company_site ,0,0
3192,Data Engineer,CoreLogic AI,Dallas TX,contract,0,1,0.7535,company_site,2,0
17,Software Engineer,Quantum Drift,Atlanta GA,full_time,5,1,0.2005,linkedin,5,0
6336,ML Engineer,Polaris Systems,San Francisco CA,full_time,2,1,0.1112,linkedin,5,1
4201,Frontend Developer,Polaris Systems,Minneapolis MN,full_time,4,0,0.5675,company_site,5,0
2673,Full Stack Engineer,Apex Neural,San Francisco CA,internship,-2,0,0.2423,company_site,4,0
2445,AI Product Engineer,Apex Neural,Minneapolis MN,full_time,5,1,0.2664,linkedin,0,0
6698,Data Scientist,Prism Data,Miami FL,c2c,5,0,0.2207,vendor,0,0
6165,Cloud Engineer,ZenithSoft,Miami FL,contract,6,1,0.2746,company_site,6,0
2602,ML Engineer,Synthetix Labs,New York NY,c2c,0,1,0.1012,referral,3,0
3494,Backend Developer,TrueLayer AI,Minneapolis MN,full_time,3,1,0.3327,vendor,1,1
6045,MLOps Engineer,Orion Systems,Boston MA,c2c,8,0,0.2301,company_site,3,0
1460,AI Research Scientist,CloudNine Systems,Remote,contract,8,1,0.5705,linkedin,6,0
3805,Data Scientist,NovaTech AI,Boston MA,contract,2,0,0.2182,company_site,3,0
9861,LLM Engineer,Polaris Systems,Denver CO,full_time,0,1,,company_site,6,0
7395,Backend Developer,Apex Neural,Minneapolis MN,full_time,4,1,0.4958,linkedin,1,0
4840,Full Stack Engineer,Synthetix Labs,Phoenix AZ,c2c,7,0,0.2452,vendor,3,1
8139,Data Scientist,Nexus Data,Boston MA,full_time,2,1,0.3338,company_site,5,
3836,LLM Engineer,CloudNine Systems,Minneapolis MN,full_time,9,0,0.1948,company_site,5,0
9328,Senior AI Engineer,BlueSky Tech,Dallas TX,full_time,6,1,0.2968,vendor,3,0
5684,Backend Developer,Stratus AI,Minneapolis MN,full_time,5,1,0.2096,vendor,0,0
8763,Data Scientist,Polaris Systems,Minneapolis MN,full_time,9,1,0.3251,referral,5,1
5828,Software Engineer,Quantum Drift,Boston MA,full_time,3,1,0.7954,linkedin,5,0
9764,Data Scientist,Prism Data,Austin TX,contract,7,0,0.211,company_site,0,0
4725,ML Engineer,Prism Data,Los Angeles CA,full_time,6,1,0.2947,company_site,3,1
8774,Full Stack Engineer,Vertex Dynamics,Nashville TN,c2c,4,0,0.0827,vendor ,1,0
5888,Senior AI Engineer,DataBridge Inc,Charlotte NC,contract,5,0,0.299,referral,5,
2356,ML Engineer,DataBridge Inc,Austin TX,full_time,0,1,0.2653,company_site,1,0
6037,Platform Engineer,Apex Neural,Charlotte NC,full_time,4,1,0.2172,linkedin,0,0
4799,Backend Developer,BlueSky Tech,Phoenix AZ,full_time,6,0,0.1153,linkedin,1,0
2443,Cloud Engineer,NovaTech AI,Charlotte NC,full_time,5,,0.1763,vendor,0,0
9639,Cloud Engineer,DataBridge Inc,Raleigh NC,full_time,,1,0.3344,other,2,0
4593,Frontend Developer,Echo AI,Denver CO,c2c,6,0,0.2882,company_site,5,1
8787,Data Scientist,Vortex ML,Minneapolis MN,full_time,4,1,0.0827,referral,1,0
465,Platform Engineer,TrueLayer AI,Remote,internship,5,0,0.141,company_site,5,0
164,AI Product Engineer,Stratus AI,Minneapolis MN,contract,5,1,0.151,linkedin,0,0
9276,AI Product Engineer,PinnacleAI,Atlanta GA,full_time,50,0,0.4934,linkedin,5,1
9449,Backend Developer,Nexus Data,Miami FL,contract,9,0,0.2486,linkedin,4,0
8419,AI Product Engineer,Vortex ML,Miami FL,c2c,7,1,,linkedin,5,0
9793,Senior AI Engineer,Quantum Drift,Miami FL,c2c,4,1,0.37,referral,4,1
9494,Senior AI Engineer,Cascade Technologies,San Francisco CA,c2c,6,yes,0.5194,company_site ,4,1
7381,AI Research Scientist,Synthetix Labs,Nashville TN,full_time,2,1,0.4385,company_site,6,0
6637,Software Engineer,Luminary AI,Austin TX,contract,6,1,0.2286,company_site,3,0
242,Platform Engineer,Nexus Data,Seattle WA,c2c,2,1,0.2696,vendor,5,0
2010,LLM Engineer,CoreLogic AI,Miami FL,full_time,4,1,0.6357,company_site,4,0
6357,Platform Engineer,Luminary AI,New York NY,full_time,5,1,0.2558,referral,0,0
3085,ML Engineer,Cascade Technologies,Remote,c2c,1,0,0.1843,company_site,0,1
6209,MLOps Engineer,Synthetix Labs,Los Angeles CA,full_time,8,1,0.611,vendor,2,0
901,Data Scientist,CoreLogic AI,Denver CO,full_time,2,1,0.3351,company_site,1,0
5543,Full Stack Engineer,BlueSky Tech,Nashville TN,full_time,2,1,0.473,referral,5,0
6008,AI Product Engineer,Nexus Data,Atlanta GA,full_time,7,1,0.3084,company_site,6,1
7639,AI Research Scientist,Prism Data,Minneapolis MN,c2c,8,1,0.5747,vendor,6,0
6794,Cloud Engineer,DataBridge Inc,Remote,full_time,2,0,0.4441,company_site,2,0
9783,Platform Engineer,TrueLayer AI,Boston MA,full_time,0,0,0.3776,referral,0,0
7759,MLOps Engineer,TrueLayer AI,Los Angeles CA,full_time,2,0,0.1532,linkedin,5,0
4838,Data Engineer,Infinex Analytics,Raleigh NC,full_time,3,0,0.3406,company_site,,0
2294,Backend Developer,Stratus AI,Nashville TN,full_time,6,0,0.0336,company_site,1,0
6549,LLM Engineer,BlueSky Tech,Atlanta GA,contract,6,0,0.2751,linkedin,-1,0
7899,Platform Engineer,Cascade Technologies,Seattle WA,contract,9,0,0.2598,linkedin,0,0
9819,Backend Developer,ZenithSoft,Atlanta GA,full_time,3,0,0.6468,linkedin,0,1
4482,MLOps Engineer,Cascade Technologies,Phoenix AZ,full_time,0,1,0.2956,referral,3,0
5303,Software Engineer,NovaTech AI,Chicago IL,c2c,5,0,0.0627,linkedin,6,0
4606,AI Research Scientist,Quantum Drift,Atlanta GA,full_time,4,1,0.3801,linkedin,-1,1
3717,Senior AI Engineer,BlueSky Tech,Remote,full_time,10,2,0.1688,linkedin,5,0
9086,AI Product Engineer,TrueLayer AI,Remote,full_time,2,1,0.1237,Referral,4,0
6141,Senior AI Engineer,PinnacleAI,Miami FL,full_time,2,1,0.1086,linkedin,2,0
1765,GenAI Engineer,Meridian Labs,Dallas TX,full_time,5,1,0.1119,linkedin,6,0
6599,AI Product Engineer,PinnacleAI,Remote,full_time,0,0,0.6365,vendor,2,0
1550,Data Scientist,Orion Systems,Phoenix AZ,contract,4,0,0.3532,vendor,8,0
3030,Backend Developer,TrueLayer AI,Boston MA,full_time,0,1,0.2435,company_site,1,0
8668,Software Engineer,CoreLogic AI,Nashville TN,c2c,6,1,0.0381,linkedin,6,0
6299,ML Engineer,Polaris Systems,Atlanta GA,c2c,5,1,0.3255,referral,6,0
6663,ML Engineer,Synthetix Labs,Atlanta GA,full_time,5,1,0.3481,LI,5,0
6627,ML Engineer,Nexus Data,Remote,full_time,2,1,0.6704,linkedin,6,0
2045,Cloud Engineer,Orion Systems,Austin TX,contract,3,0,0.4591,company_site,4,1
768,ML Engineer,PinnacleAI,Remote,c2c,5,1,0.1768,vendor,6,0
5694,Data Scientist,Vortex ML,Portland OR,c2c,11,1,0.5148,company_site,5,0
7871,Frontend Developer,Apex Neural,Remote,full_time,2,0,,LINKEDIN,1,0
7796,Senior AI Engineer,Vortex ML,Dallas TX,contract,12,0,0.1882,linkedin,8,1
1509,Data Scientist,Polaris Systems,Dallas TX,contract,6,0,0.4212,company_site,2,0
7231,ML Engineer,Prism Data,Chicago IL,full_time,,0,0.3068,linkedin,6,1
7858,Backend Developer,Infinex Analytics,New York NY,contract,1,1,0.3182,linkedin,1,0
3303,Frontend Developer,Prism Data,Denver CO,full_time,3,1,0.0878,referral,2,0
4518,Senior AI Engineer,CoreLogic AI,Chicago IL,contract,2,0,,company_site,2,0
4220,Data Scientist,Polaris Systems,Remote,full_time,5,0,0.0776,vendor,3,0
9093,GenAI Engineer,Quantum Drift,Miami FL,internship,5,0,0.1319,company_site,4,0
8017,Senior AI Engineer,TrueLayer AI,Seattle WA,full_time,3,0,0.1549,vendor,1,0
3293,LLM Engineer,Cascade Technologies,Portland OR,full_time,4,1,0.3005,linkedin,1,0
820,Cloud Engineer,Orion Systems,Austin TX,full_time,4,0,0.3151,linkedin,4,1
1404,LLM Engineer,Prism Data,Denver CO,full_time,0,1,0.7321,linkedin,5,1
1383,AI Product Engineer,Orion Systems,New York NY,full_time,1,1,0.5106,vendor,3,0
2149,MLOps Engineer,Echo AI,San Francisco CA,full_time,4,0,0.4029,vendor,0,0
6929,AI Product Engineer,Nexus Data,Seattle WA,contract,7,1,0.0586,company_site,5,0
5672,LLM Engineer,Cascade Technologies,San Francisco CA,contract,7,0,0.51,linkedin,1,0
1639,Data Engineer,Vortex ML,Los Angeles CA,full_time,1,0,0.2118,referral,6,0
5892,GenAI Engineer,NovaTech AI,Atlanta GA,contract,2,1,0.1913,linkedin,3,0
7428,Backend Developer,Orion Systems,Atlanta GA,c2c,9,1,0.6407,referral,1,1
609,GenAI Engineer,PinnacleAI,Los Angeles CA,c2c,2,1,0.3499,referral,1,1
6908,Frontend Developer,CoreLogic AI,Raleigh NC,full_time,7,1,0.2897,other,1,0
400,Platform Engineer,Prism Data,Remote,full_time,4,1,0.5518,Linkedin ,6,0
7248,Data Engineer,Vertex Dynamics,Denver CO,full_time,4,0,0.7424,company_site,5,2
6407,MLOps Engineer,Cascade Technologies,Miami FL,full_time,5,0,0.5927,company_site,2,1
883,Cloud Engineer,Cascade Technologies,Remote,contract,,1,0.3465,company_site,2,0
3566,Senior AI Engineer,CoreLogic AI,Phoenix AZ,full_time,11,1,0.1229,company_site,1,1
4286,AI Research Scientist,Helios Cloud,Nashville TN,contract,6,0,-0.1,company_site,6,1
1180,Data Engineer,DataBridge Inc,Chicago IL,full_time,8,0,0.3662,companysite,5,0
5449,MLOps Engineer,Stratus AI,Boston MA,full_time,4,1,0.4769,linkedin,3,1
4245,MLOps Engineer,Luminary AI,Raleigh NC,full_time,0,0,0.4262,company_site,1,0
5219,LLM Engineer,CoreLogic AI,Los Angeles CA,full_time,8,1,0.1508,company_site,3,1
3977,Data Engineer,Echo AI,Austin TX,contract,4,0,0.323,company_site,7,0
2131,MLOps Engineer,Cascade Technologies,Charlotte NC,contract,3,0,0.1412,linkedin,4,1
5079,Data Engineer,CoreLogic AI,Denver CO,full_time,0,0,0.3878,linkedin,1,0
457,ML Engineer,Vertex Dynamics,Denver CO,full_time,3,0,0.4186,linkedin,4,0
5583,Cloud Engineer,Quantum Drift,Nashville TN,full_time,5,0,0.0838,linkedin,4,0
5176,Senior AI Engineer,BlueSky Tech,Dallas TX,contract,8,0,0.3815,company_site,0,0
1951,Data Scientist,Nexus Data,Portland OR,full_time,5,1,0.244,LinkedIn,1,0
5373,Data Engineer,ZenithSoft,Remote,full_time,8,0,0.0163,Vendor,1,0
690,LLM Engineer,PinnacleAI,Dallas TX,full_time,7,no,0.2841,linkedin,3,0
8867,Software Engineer,Helios Cloud,Los Angeles CA,c2c,5,1,0.388,linkedin,2,0
6526,AI Product Engineer,CloudNine Systems,San Francisco CA,contract,10,1,0.2098,LI,4,0
9837,AI Research Scientist,Synthetix Labs,Nashville TN,contract,7,0,0.1426,company_site,3,0
6489,Software Engineer,Infinex Analytics,Remote,full_time,8,1,0.2529,company_site,1,0
6922,Data Scientist,BlueSky Tech,Minneapolis MN,full_time,2,1,0.4523,company_site,4,0
1954,LLM Engineer,Orion Systems,Portland OR,full_time,8,0,0.2538,other,5,0
7635,Backend Developer,Stratus AI,Seattle WA,full_time,3,0,0.3369,other,6,0
5637,Platform Engineer,Echo AI,Seattle WA,c2c,8,1,0.1767,company_site,0,0
7155,Software Engineer,BlueSky Tech,Denver CO,c2c,5,0,0.1752,vendor,4,0
8438,AI Research Scientist,Quantum Drift,Remote,c2c,6,1,0.3705,linkedin,3,0
6611,Cloud Engineer,Polaris Systems,Austin TX,full_time,5,1,0.1832,vendor,2,0
2711,Frontend Developer,Echo AI,Remote,full_time,7,1,0.0981,linkedin,1,
8582,AI Research Scientist,TrueLayer AI,Charlotte NC,full_time,1,1,0.3615,vendor,0,0
3202,Senior AI Engineer,Infinex Analytics,Remote,full_time,7,0,0.3824,company_site,5,0
4350,AI Product Engineer,ZenithSoft,Minneapolis MN,c2c,7,1,0.1419,company_site,3,0
4139,Platform Engineer,Apex Neural,Los Angeles CA,full_time,,0,0.5772,linkedin,1,0
1885,Senior AI Engineer,Vortex ML,New York NY,contract,2,1,0.1434,company_site ,6,0
8654,GenAI Engineer,Infinex Analytics,Seattle WA,contract,12,1,0.5243,linkedin,0,1
4486,Software Engineer,NovaTech AI,Austin TX,c2c,6,1,0.12,linkedin,4,0
2495,Software Engineer,Polaris Systems,Portland OR,full_time,4,0,0.1103,company_site ,2,0
5948,LLM Engineer,Polaris Systems,Raleigh NC,c2c,,0,0.7075,vendor,3,0
3037,Platform Engineer,Meridian Labs,Nashville TN,full_time,4,0,0.5358,linkedin,5,0
5778,Senior AI Engineer,Vertex Dynamics,Los Angeles CA,internship,1,1,0.3315,vendor,1,0
3604,ML Engineer,TrueLayer AI,Denver CO,full_time,6,0,0.2594,linkedin,1,0
846,Cloud Engineer,TrueLayer AI,Phoenix AZ,full_time,10,1,0.6654,linkedin,5,0
543,AI Research Scientist,Cascade Technologies,Charlotte NC,internship,1,0,0.1596,other,1,0
3725,Senior AI Engineer,Stratus AI,Raleigh NC,full_time,5,0,0.1482,LI,3,0
4188,Software Engineer,CoreLogic AI,Remote,full_time,0,1,0.2548,company_site,5,0
3680,AI Product Engineer,DataBridge Inc,Seattle WA,full_time,0,1,0.0992,company_site,4,0
8914,Software Engineer,Nexus Data,Charlotte NC,contract,5,0,0.1769,company_site,1,0
7968,Data Scientist,CloudNine Systems,Boston MA,full_time,1,1,0.2024,company_site,1,0
8499,AI Product Engineer,PinnacleAI,Denver CO,full_time,6,1,0.5818,linkedin,7,1
6076,MLOps Engineer,Infinex Analytics,Miami FL,internship,6,1,0.4785,referral,1,
7341,Software Engineer,NovaTech AI,Raleigh NC,full_time,5,0,0.3149,company_site,,0
8805,Software Engineer,Apex Neural,Chicago IL,contract,3,1,0.8258,referral,1,1
7247,GenAI Engineer,DataBridge Inc,Boston MA,full_time,7,0,0.5195,vendor,3,0
9022,ML Engineer,Synthetix Labs,Dallas TX,full_time,7,0,0.4079,company_site,6,0
8304,MLOps Engineer,Orion Systems,Remote,c2c,8,1,0.1265,linkedin,5,0
7138,Backend Developer,Synthetix Labs,Seattle WA,contract,3,1,0.3419,company_site,2,0
2965,MLOps Engineer,PinnacleAI,Denver CO,full_time,5,0,0.0603,vendor,0,0
7560,Platform Engineer,Stratus AI,Remote,contract,,1,0.2182,vendor,0,0
2530,MLOps Engineer,Helios Cloud,Los Angeles CA,full_time,7,0,0.4653,company_site,4,1
7285,ML Engineer,PinnacleAI,Chicago IL,full_time,3,0,0.3653,Referral,5,0
5773,Backend Developer,Quantum Drift,Nashville TN,full_time,3,1,0.4107,vendor ,3,0
1049,GenAI Engineer,Helios Cloud,Remote,contract,9,0,0.2749,referral,0,0
7046,Software Engineer,Vertex Dynamics,Remote,contract,5,1,0.3516,referral,3,0
1961,Senior AI Engineer,PinnacleAI,Minneapolis MN,full_time,10,0,0.1945,other,0,0
2531,LLM Engineer,CoreLogic AI,Boston MA,contract,0,0,0.3225,vendor,4,0
8569,LLM Engineer,CloudNine Systems,Boston MA,contract,,0,0.5436,company_site,-1,0
7604,AI Product Engineer,NovaTech AI,Los Angeles CA,internship,3,0,0.2928,vendor,0,0
6525,Backend Developer,Vertex Dynamics,Denver CO,full_time,11,1,0.3934,vendor,2,0
238,AI Product Engineer,Helios Cloud,Dallas TX,contract,9,,0.5719,vendor,6,0
4918,Data Engineer,CoreLogic AI,Seattle WA,c2c,3,1,0.3057,linkedin,3,0
6480,Software Engineer,Prism Data,Minneapolis MN,contract,7,0,0.6653,other,0,0
1134,Full Stack Engineer,Polaris Systems,Remote,full_time,10,0,0.1078,linkedin,5,0
6977,Cloud Engineer,PinnacleAI,Remote,full_time,2,1,0.1528,company_site,5,0
5902,ML Engineer,TrueLayer AI,Boston MA,c2c,3,1,0.5726,linkedin,6,0
9072,GenAI Engineer,Prism Data,Remote,c2c,3,1,0.5193,vendor,3,0
4260,GenAI Engineer,Luminary AI,Nashville TN,full_time,5,1,0.1353,company_site,5,0
8855,Senior AI Engineer,Meridian Labs,Dallas TX,full_time,8,0,0.1732,linkedin,6,1
6966,Data Scientist,Apex Neural,Atlanta GA,full_time,3,0,0.1244,linkedin,4,0
9995,MLOps Engineer,Meridian Labs,Dallas TX,contract,1,1,-0.1,LINKEDIN,0,0
793,LLM Engineer,ZenithSoft,Remote,full_time,5,1,0.1409,linkedin,3,0
1986,Cloud Engineer,Stratus AI,Chicago IL,full_time,2,1,0.1914,Linkedin ,6,0
5657,Cloud Engineer,Echo AI,Minneapolis MN,full_time,3,0,0.6759,other,0,1
8754,Frontend Developer,Prism Data,Seattle WA,c2c,11,1,0.4964,other,2,1
7936,Backend Developer,CloudNine Systems,Raleigh NC,full_time,-2,0,0.0689,referral,6,0
6098,Backend Developer,Echo AI,Phoenix AZ,contract,9,1,0.4681,company_site,0,1
5908,LLM Engineer,BlueSky Tech,Boston MA,contract,6,1,0.1044,other,1,0
7374,Full Stack Engineer,Vortex ML,Dallas TX,contract,5,0,0.1677,vendor,2,0
9872,Senior AI Engineer,CoreLogic AI,New York NY,contract,1,1,,linkedin,6,0
2979,Frontend Developer,TrueLayer AI,Portland OR,internship,6,0,0.164,vendor,1,0
8876,Backend Developer,Synthetix Labs,Dallas TX,full_time,8,1,0.3525,company_site,4,0
9316,Backend Developer,Meridian Labs,Chicago IL,full_time,5,1,0.3784,company_site ,4,1
6722,ML Engineer,Stratus AI,Seattle WA,c2c,6,0,0.4808,linkedin,2,1
7843,MLOps Engineer,Stratus AI,Minneapolis MN,c2c,0,1,0.137,,3,1
5525,Platform Engineer,Meridian Labs,Dallas TX,full_time,8,0,0.3072,vendor,1,
